sunqu suwa,heart stealer
sunquta harpuy,to press shed rod down to separate sheds
sunqu tapukuy,to reflect
sunquta tikrachiy,to vomit
sunquta wawachikuy,to become tender (a person)
sunqu t'ikra(chi) nayay,nausea
sunqu t'ikrachiq,emetic
sunqu t'ikrachiy,to cause nausea
sunqu t'ikranahina ruray,to pretend feel like
sunqu t'ikrasqa,vomit
sunqu t'ikray,to vomit
sunqu t'urpuy,stitches in the heart
sunqu unquy,"cardiopathia; heart sickness; illness characterized by anxiety, sadness, headaches, and fainting spells, usually caused by llakikuy (depression)"
sunqu waktana,pulse
sunqu wirwiy,heartburn
sunquy,to have breakfast
sunquyachiy,influence
sunquyachiy,to influence
sunquyakuy,anguish
sunquyakuy,to be anxious
sunqu yana,liver
sunquyuq,good
sunquyuq,value (moral)
sunquyuqkamay,ethics and morals
sunqu yuraq,lung
sunqu yuyay,central idea
sunsira,"stupid, foolish action"
sunsu,stupid
suntu,pyramid
suntu,spindle
suntu,beetle
suntunakuy,to assemble
suntur,round
suntur,cabinet (retinue)
suntur,circle
suntur chaninchay wasi,court
sunturpa,circular
suntuy,to heap up
sunt'ichiy,to roll something over and over
sunt'ikuy,to roll over and over (oneself)
sunt'iy,to roll over and over
suña,mark
suña,present
suñay,premium
suñay,to give as present
suñay,to mark
suñaya,small coin
suñiki,plant used to dye black
supa,soup
supa,fibre
supancha,diagram
supaqillqa,diagram
supat'iktu,diagram
supay,extraordinary
supay,"devil; demon; bad spirit; bad person; supernaturally powerful being who lives underground and who is generally thought to be evil (represented by snakes, lizards, toads, and animals that live underground)"
supay,"deity of the forest; gods who protect the integrity and balance of the forest, the rivers, the lakes and the fertility of the soil, and are interrelated with the ayllus in everyday life (Kichwa of the Ecuadorian Amazon)"
supayay,to become devil
supay chakra,"devil's garden (refers to a jungle area resembling a chacra - e.g. an agricultural plot -  without human intervention. This is believed by local people to be a power-spot, and ayahuasca rituals held in this place are believed to deliver powerful and vivid visions to the participants)"
supay kasha k'aspi,kind of medicinal plant of the jungle
supayniyuq,possessed
supaypa apanan,dirty person
supaypa wawan,devil's son
supay qarqu,exorcist
Supaysupawa,Inka captain in the times of the Spanish conquest
supay t'ika,kind of annual plant with lilac flowers
supi,fart
supinku,stupid
supi p'anqa,"kind of herbaceous plant of the jungle (main use: medicinal, ritual)"
supisiki,someone who farts often or loudly
supitulu,sack of farts
supiy,to fart
supiykukuy,to fart a lot
supla,"illness-bearing wind or air; illness that travels in the air; illness that enters a woman's body when it is exposed during childbirth, symptoms include headaches, swollen gums, and rashes, among others"
supuy,to skin
supyay,to be burnt by hot water (skin)
suphu,bristly
suphu,bristle
suphu,sow
suqa,light (not heavy)
suqapayay,to comfort
suqlla,pasture
suqma,rite of healing anxiety by rubbing with flowers (after rubbing the flowers that have absorbed the evil are thrown onto the road so that the evil disppears or is transferred to another person)
suqmilla,crooked
suqsikuy,to vibrate
suqsiy,to itch
suqsu,glutton
suqsuy,to eat greedily
suqsuy unquy,bulimia
suqta,person or animal with a hand with six fingers or a foot with six toes
suqta,six
suqtachay,to sextuplicate
suqta chiru,hexagono
suqta chiruñiraq,hexagonal
suqta chirurara qullqa,hexagonal prism
suqtachisqa umiña,hexagonal polyhedron
suqta chunka,sixty
suqta killa,semester
suqta killa unaq,semester
suqta k'uchu,hexagon
suqta ñiqin,sixth
suqta ñiqin yachakuna,Lesson Six
suqta pachak,six hundred
suqta uya,hexaeder
suqta uyap,cubic
suqta uyayuq qullqa,hexagonal prism
suqta watamanta wichaymanqa,for six years (ongoing)
suqta watatallapasmi charina kan,it will last at least six years
suqu,grey
suqu,blond
suqu,blond hair
suquchiy,to wring
suqukuy,to drain off
suqumpi,"shucumpi; shugumpi (purple or red wild flower of the puna with nectar in its tubular calyx, sucked out by humming birds as well as by people)"
suqupuru,kind of small cactus
suqu qisqi,"grey qeshqe, kind of moss (grows on plants as well as on electric wires)"
suqus,reed
suqu sani,coal-grey
suqu wiqlla,grey weqlla (kind of moss growing on rocks and old trees)
suquyay,to turn gray-haired
suqya,abuttal
suqyan,[hoarse sound]
suqhu,hollow
suq'a,cripple
suq'a,sciatica
suq'a,"twisted female nature spirit; more accurately, a third level initiates vision of a powerful female nature spirit; when fear is conquered, the frightening soq'a transforms into a beautiful ñust'a"
suq'a ,evil
suq'alliq,dictator
suq'a machu,"people (men) of pagan times, whose bones can be found in old graves; malignant, evil spirit"
suq'a paya,"women of pagan times, whose bones van be found in old graves"
suq'uy,to drink
suq'uyta quway,give me something to drink
sura,corn (germinated)
suran-suran,variegated tinamou
surdu kana,deafness
suri,South American ostrich
surku,cricket
surk'a,furrow
surk'ay,to furrow
surq'an,lung
surq'ankuna,lungs
surq'an llika,pleura
surq'an phiru unquy,lung cancer
surq'an sirk'a,pulmonary artery
surq'an unquy,bronchitis
surq'an unquy,tuberculosis
surru,fox
suru,kind of burnable shrub similar to reed
suru,shuro (big cacto woth sour fruits used to heal stomach ulcer)
suru,snow blindness
suruchiy,to make drip
surukuq,fire ball
surump'i,dazzle
surump'iy,to dazzle (night hunting technique)
surumuy,to cascade
suruqchay,to be sick of soroche
suruqch'i,altitude disease
suruy,to drip
suruy,to pour
susidiy,to happen
suskhu,junior
suskhunta,through
suskhuy,to get under something
sustansya,substance
sustuchiy,to frighten
sustukuy,to be frightened
susun,unripe
susunay,to become numb
susunka,drowsiness
susunkay,drowsiness
susunkay,to stiffen (part of the body)
susunkiyaykuy,to fall asleep (a part of the body)
susupi,giant amazon viper
susuy,to ripen after being harvested
susuy,to become numb
susya,waste
susyal,social
susyal illa,social unity
suti,true
suti,name
suti,truth
suti,noun
sutichasqa,named
sutichay,title
sutichay,to name
sutichay,to call
sutichiy,to name
sutichuray,to baptize
sutihap'ichiy,to baptize
sutikayay,to carry out
sutikuna,nomenclature
Sutikuni ...,My name is ...
sutikuy,to be called
sutikuy,to label
suti k'askaq,nominal suffix
sutilli,adjetive
sutiman yapakuq,surname
sutimasi,namesake
sutin,truth
sutip rampaqnin,adjective
sutip rantin,pronoun
suti qillqay,signature
sutiranti,pronoun
suti rimana,noun
suti silq'uy,to sign
sutisuyu,list
suti t'ikrachiq,adjective
sutiy,to be called
sutiy,to call
sutiyachiy,to make baptize
sutiyakuq,godmother
sutiyakuy,to be called
suti yapa,surname
sutiyay,to understand as
Sutiymi ....,My name is ...
Sutiyqa ....,My name is ...
sutiyuq,baptized
sutkuy,to slip and fall
sutkhulli,intruder
sutqu,shin
sutuma,an herb of the Compositae similar to valeriana
sut'i,"clear; clear (day, sky); clear (evident); concise; visible; evident; true"
sut'i,in truth
sut'i,light
sut'i,sense
sut'ichakuy,proof
sut'ichana,interpreter
sut'ichasqa,clarified
sut'ichay,to clarify
sut'ichiy,to edit
sut'i kaq,certain
sut'i kasqa,truth
sut'i kasqata rikuchiy,to verify
sut'i kaylla,reality
sut'illiy,to expose
sut'imanta,clearly
sut'in,truth
sut'inchaku,definition
sut'inchapuy,to avenge
sut'inchaq,prophet
sut'inchasqata,clearly
sut'inchay,to clarify
sut'in ñiy,to formulate
sut'i pacha,reality
sut'ipi,convinced
sut'ipi kay,to be convinced
sut'i rimaq,correct person
sut'i sunqu,frank
sut'ita,effectively
sut'itaq,really
sut'ita rimay,to tell the truth
sut'iyachiy,to declare
sut'iyay,dawn
sut'iyay,to dawn
sut'iyay,to clarify
sut'iyayta,early
sut'u,drip
sut'uchiy,to make drip
sut'uchiy,to wet
sut'una,dripping
sut'usqa,wet
sut'uy,drip
sut'uy,to drip
sut'uy,to wet
suwa,thief
suwachikuy,to let someone rob oneself
suwa kaskaquq maki,thief who steals everything
suwakusqa wawa,illegitimate child of a married woman
suwakuy,to rob
suwanakuy,mutual elopement of the girls
suwanakuy,to rob (each other)
suwapukuy qusan hawanpi (hawamanta),to commit adultery without the husband knows (woman)
suwaq,thief
suwaq'ara,turkey vulture
suwaq'ara,black vulture
suwarpariy,to kidnap
suwarpariysiki,abductor
suwa ukucha,food thief (thievish mouse)
suwa uya,thief's face
suway,theft
suway,to steal
suway,to ask for
suwintu,vulture
suwiq'ara,carnivorous bird
suyachikuy,to make someone wait for oneself
suyakuy,hope
suyakuy,to hope
suyana,hope
suyanay,mistrust
suyañanyay,to demonetise
suyariy,to await
suya-suya,badly woven
suya-suyata away,to weave loose or thin cloth
suyay,hope
suyay,to wait
suyaykuy,to await
suydra,god mother
suyk'u,cup
suyk'upin,pancreas
suynay,sound
suyñuy,to dream
suyru,whey
suyru,very long dress dragged after when worn
suyru taksa p'acha,very short dress
suyruy, suyruykachay
suysu,sieve
suysuna,sieve
suysusqa,sieved
suy-suy,kind of songbird with bluish feathers
suysuy,to sieve
suyt'u,thin and long
suyt'u,cone
suyt'u,horn
suyt'u,snout
suyt'u rumi,stone erected by people
suyt'uyasqa qullqa,rectangular prism
suyu,striped
suyu,area
suyu,drawing
suyu,direction
suyu,what is included in one's part of work
suyu,lines (in tissue)
suyu apu,"a large-sized tutelary mountain spirit overseeing an entire region, related with the third level of the andean path"
suyucha,province
suyuchanakuy,to put oneselves (lit. each other) in order or position - for work or war
suyucha patma,district
suyuchay,to delimit
suyuchiq chakata,wind rose
suyu kamachiq,president
suyu kamay,state
suyukamayuq,president
suyukunap tukukuynin,limit
suyu k'iti,judicial district
suyu llamk'ana,task of an ayllu
suyu llaqta,country
suyuncha,delineation
suyunchay,to conquer land
suyu ñiqichiq,graphic computer
suyup,demarcation
Suyup Yachachiy Kunay,National Education Council
suyu rikuchiq iñu,cardinal point
suyu runa,tributary vassal
suyu sullk'a kamachiq,vice president
suyusuyu,level
suyu-suyu,colour stripes in fabric
suyu-suyu p'acha,striped man's dress
suyuta hurquchiy,to take a photo
suyuta kikliq tantanakuy,regional department
suyuta rikuchiq anta,compass
suyu tupu kamay,geometry
suyu tupu kamaychi,geometric system
suyutupumanya,figure
suyu uma,regional capital
suyuy,to parcel out
suyuy,to draw
suyuyasqa,polluted
suyuyay,to pollute
sh,"(consonant phoneme of the quechua language, preserved in the northern and central dialects. In the South /s/, but in Qosqo original /chk/ is pronounced /sh/)"
shakay,to chew or suck something soft
shalla,minute stone
shanay,to shine (sun)
shapaka,kind of medicinal plant of the jungle
shapinku,devil
shapshiku,devil
shaqashaqa,"horsetail (medical plant with thin, green, hard stalks used for healing internal and external inflammations)"
shaqyay,to make noise
shawaq,elder
Shawsha,town in the Department of Junín (Peru)
shil-shil,[sonido made by the chunchu dancers]
shimpa,loom bars
shimpa ilu,warp lashing
shinantin,enormous
shinku,vulture
shipshin,planet Venus
shiray,drug
shiwawaku,kind of medicinal plant of the jungle
shiwi,ant bear
shukshu,walking-stick
shukshu kunka,long-neck
shukshuta hunt'achiy,to fill the spindle
shukuchiy,to cover a dead's head
shukukuy,"whirlwind carrying dust, sand, stones, plants and diseases (plague, mental disorder - the souls of the thankless sons are dragged by the wind, screaming and lamenting crazily)"
shukukuy,to cover ones's head
shukupa,hood
shukuta,scarf
shukuy,sandal
shukuy,to fill
shumpullay,to be frightened
shuntukay,to meet up
shuntuy,to assemble
shupi,dry
shuqyay,to be worried
t,(consonant phoneme of the quechua language)
tabakuy,to smoke
tachikuy,to sell at a fair
tachu,container of metal or plastic
taka,punch
taka,fist
takachikuy,to have oneself beaten
takachiy,to make beat
takachiy,to make sit down
takachu,moustache
takachu,"typical meal made out of green, baked and mashed banana"
takakuy,to beat oneself
takakuy,to knock at a door
takama,black duck
takamuy,to go to knock at a door
takana,hammer
takanakuy,ritual fight
takaq,boxer
takarpu,stake
taka-taka,blow
taka uma,uncombed
takay,foundation wall
takay,punch
takay,to box
takay,to throw
taki,singing
taki,songs that establish a nexus of communication with nature (Kichwa of the Ecuadorian Amazon)
takichay,to compose (music)
takichiy,to make someone sing
takillpa,heel
takimanta yachaykuna,musicology
takina,song
takina,musical instrument
takiña,step of the spade
takipayanaku,counterpoint
takipayay,to serenade
takiq,singer
takiqchay,balance
takiqkuna,musicians
takiri,chorus
takisa,step of the spade
takita huqariq,precentor
taki unquy,collective delirium brought about by singing
taki wayrariy,aerobics
takiy,song
takiy,to sing
takiy,to dance
taki yachaq wakanki,singers of fables and old chants
takiy qillqa,staff (music)
taksa,small
taksachay,to make small
taksa k'uchu,rectangle
taksalla,medium
taksa ruruchiq,small enterprise
Taksa T'aklla,Southern Cross (constellation)
taksa uma,brachycephalous
taksayachiy,to decrease
taksayay,to decrease
taksiy,to shake
takta,spot in the face that disappears
taktika,tactics
taku,rough
taku,resistant against getting drunk
taku,mixed
taku,red soil
takuchiy,to mix
takuna,chair
takunakuy,to get mixed up
takurayay,to be sitting
takuriy,to insult
takuy,to sit
takuy,to mix
takway,to mix
takya,constant
takya,firmness
takya,constancy
takyachiy,to affirm
takyachiy,to insure
takyakuy,to settle
takyanaq,unsafe
takyapachiy,to confirm
takyapasqa kay,to feel certain
takya runa,arduous
takyasqa,safe
takyasqa,based
takyay,to stay on a place
takyay,to sustain
tak'a,horsefly
tala,kind of thorny tree with hard wood and green-yellowish flowers
taladru,drill
taladru,blue gum borer (kind of beetle infesting eucalyptus)
talak-talak,"kind of tree of the jungle with huge pods, when they dry the seeds jump inside making sounds of rumba balls when being waved by the wind"
talankira,small shack with a sleeping and a cooking level
tala pispa,kind of tree
taliga,bag (net)
talkay,to remember
talpa,blouse
talu,disobedient
talu,elastic and consistent
talun,heel
taluyay,to become hard
talli,spilling
tallir,workshop
talliy,to empty
tallpachiy,to let the mud in the water lie down
tallpuy,to sink
talltu,yeast
talluy,to combine
tama,herd
tamal,dessert containing young corn
tambur,drum
tamisi,natural rope from the rainforest used to make diverse tissues
tampa,almond-like fruit tree
tampi,headless
tampiy,bad road
tampiy,to be bent over by pressure
tampu,lodging
tampu,holder under the band to tie the hat
Tampu,ancient people in the Department of Qosqo (Peru)
tampul,disorder
tampul yachay,disordered knowledge
Tampumach'ay,"archeological site near Qosqo, known as the Inka Baths (Baños del Inca), considered to be a water cult centre; Temple of Death where initiates learn to overcome their fear of death; (Span.) Tambomachay (<store, lodging or tribal name Tampu + cave)"
Tampupampa,town in the Department of Apurimaq (Peru)
tamran,tangram
tamsay,to crush
tamsi,kind of plant used for rope or string
Tamtañamqa,"male deity (wak'a) in the tales of Waruchiri, lord of Anchiqucha, father of Chawpiñamqa; (Span.) Tamtañamca"
tamya,rain
tamya muyu,"kind of tree of the jungle (main use: medicinal, ritual)"
tamyanapaq kimsa p'unchaw illaqpi,three days before raining
tamya pacha,winter
tamyapampana,flood
tamyasapa,rainy
tamyasqamanta kimsa p'unchaw qhipa (tukuqpi),three days after raining
tamya wichan,rainy season
tamyay,to rain
tana,entwined
tanapa,heel ache
tangul,bow (to shoot arrows)
tani,health
taninnaq,unhealthy
tanka,fork
tanka ch'uru,forked diagonal design - warp-faced
tankama,"kind of fig tree; kind of medicinal plant, main uses: purgative, anti-parasite"
tankana,cradle
tankar,soldier
tankara,tangara
tankarana,"kind of tree of the jungle where the ants of the same name live, the pocochons' nest hang from their branches"
tankas,patched
tankayllu,wasp
tanla,kind of fish of the Amazon
tanlinyay,ringing of bells
tanlinyay,to ring
tanqa,push
tanqachikuy,to have oneself pushed
tanqachiy,to make push
tanqamuy,to push something hither
tanqanakuy,to push each other
tanqay,jerk
tanqay,development
tanqay,to push
tanqay,to promote
tanqaykachay,to jostle
tanqaylla,by jerks
tansarina,mandarine
tanta,together
tanta,meeting
tantachipaqta,associative law
tantachisqa,set
tantachisqakunapa sami,types of sets
tantachisqakunap kutinchin,intersection of sets
tantachisqakunap rakin,partition of sets
tantachisqakunap tukuyyachin,complementary set
tantachisqamanta anchuchi,difference of sets
tantachisqap yapaynin,union of sets
tantachisqata kutin-kutinchi,power set
tantachi unancha,grouping sign
tantachiy,grouping
tantachiy,to assemble
tantachiyachay,didactic unit
tantaku,union
tantakuy,meeting
tantakuy,to meet
tantallalawsay,"kingdom (of plants, animals)"
tantamuy,to go to gather
tantanaku,union
tantanakuspa,gathered
tantanakuy,meeting
tantanakuy,association
tantanakuy,to assemble
tantanakuy qillqa,record of meeting
tantana wasi,storehouse
tantankuru,red-necked woodpecker
tantaq sutiranti,inclusive pronoun
tantariku,subset
tantarinakuy,assembly
tantari qillqa,record of meeting
tantari yachaypa yupaynin,number of didactic unit
tantariypa ñiqin,agenda
tantasqa,gathered
tantasqa suyu,continent
tantay,to assemble
tantaychiklla,collection
tantiyay,"to estimate; to value; to calculate; to weigh up; to consider; to think (over, about)"
tapa,mosquito
tapa,"second spinning given to yarn, leaving plain, regular threads"
Tapakari,"river, canyon, and town on the East slope of the Bolivian Andes; (Span.) Tapacarí"
tapaq,guardian
tapara,doubled
taparan,fold
taparay,to fold
taparaykuy,to fold
tapay,to hide
tapayay,to be enveloped in fog (forest)
tapkachiy,to cut short
tapkay,to cease
tapkay,to amaze
taplay,to bump someone
taplay,to try to do something forbidden
taplaykachay,to walk blindly (without paying attention)
tapsiy,to shake
tapuchikuy,to have questions asked to oneself
tapuchiy,to make ask questions
tapukipay,to inquire
tapukuy,to inspect
tapukuykunapa chikun,question mark
tapumuy,to go to ask
tapuna,question
tapunakuy,to argue
tapupakuq apu,inspector
tapupayay,to interrogate
"tapuqman kutichisqa, willasqa",answer
tapuq rimay,interrogative sentence
tapuq sanampa,question mark
tapuq sutiranti,interrogative pronoun
tapuq tuyru,question mark
tapuq yuyay,interrogative sentence
tapuraq,one and the other time
tapurinakuy,to ask each other
tapuriy,to inquire
tapuskiri,indiscreet
tapuy,question
tapuy,to ask
tapuykachaq,curious
tapuykachay,to start asking questions
tapuykutichiy,interview
tapuykutichiy,to interview
tapuy qillqa,interview
tapya,myopic
tapya,bad sign
tapya intillama,pygmy anteater
tapya mach'aqway,caecilian
taq,[sound of a hammer blow]
taqanqa,medium-sized pitcher for carrying water
taqi,storage
taqi,sausage
taqillu,small tree
taqiy,"to accumulate; to join forces, or join energy bubbles; to bring together in harmony"
taqllas,negligent woman
taqllay,to wash clothes
taqmay,to pull down
taqmaysiki,overthrower
taqna,deep
taqra,hard
taqru,mixed
taqruy,to mix
taqsa,"common nasturtium; large Indian cress; plant, stems used to dye yellow "
taqsana,"kind of shrub; holy thistle; plant, roots used in yellow dye"
taqsa niwa,pampas grass
taqsu,"tall, thin man"
taqsu,illness-bearing wind or air
taqtaqyachiy,to hit something with a hammer (repeatedly)
taqtaqyay,to make noise (hammer)
taqtay,to earth up potatoes second time
taqtay,to empty
taquru,lower loom bar
taqwina,mixer
taqwiriy,to investigate
taqwiy,to mix
tara,double
tara,cradle of a herding sling
tara,dirt
tara,"kind of leguminous tree; plant, fruits used in Bolivia to dye yellow, same plant used in Qosqo and in Inkawasi to dye black and in Huancayo to dye gray; plant that gives a very strong black dye when mixed with clay"
tara,island
tarama,stubborn
tarantachay,to be agitated (through fright)
tarantachiy,to agitate
taraña,"central, wide part of the sling"
taraputu,"kind of jungle palm tree, 11-16 m high"
taraqchi,"bird with speckled, dark brown plumage, crop pest, brooding parasite"
tara-tara,plant full of very thin leaves
tarayay,to become dirty
tarday,to be late
tardi,afternoon
tardiyay,to get dark (evening)
tari,grand-grandchild
tarichiy,to make find
tarikapuy,to regain something lost
tarikaya,kind of aquatic turtle of the jungle
tarikuy,"to be (locally, there is etc.)"
tarikuy,to find them
tarina,invention
tarinakuy,to meet
taripachikuy,to let find oneself
taripachiy,to make reach
taripana,aim
taripanakuy,litigation
taripaq apu,judge
taripaq hap'iy,to discover
taripariy,to examine
taripasqa,caught up
taripay,judgement
taripay,challenge
taripay,to meet with
taripay,to inquire
Taripay Pacha,"world or age of encounter; in andean prophecy this word refers to a new golden era in the human experience - it is known as the ""age of meeting ourselves again"" and heralds coming together again of the Andean people, and the recreation of a new and better Inka empire; literally age of meeting ourselves again, from 1993 to about 2012, a transitional time during which the Andeans feel we must learn to live and work together to prepare for the new Golden Age, a period when humans can graduate from the fear-based 3rd level to the 4th level; in Christian sense time of Jesus Christ's return"
Taripay P'unchaw,Doomsday
taripuy,to recover
tariq,discoverer
tariqay,to discover
taririqlla paqtachiq,adverbial phrase
tariy,to find
tariya,task
tariypaq,what can be found
tarpuchiq,who makes sow
tarpuchiy,to make sow
tarpukipay,to return to sow
tarpukuy,to sow something in one's own advantage
tarpupay,to replant
tarpuq,sower
tarpusqa,sown
tarpuy,sowing
tarpuy,to plant
tarpuy killa,September
tarpuykuna,grains to sow
tarpuymirariy,implementation
tarpuy mit'a,sowing season
tarpuyninkumanhina,in accordance with their cultural norms
tarpuy pacha,sowing season
tarpuy paju,"agricultural paju applied to various crops (exists as palanda paju, lumu paju, papa paju, barbasco paju, lumu runduma, etc.)"
tarpuy qallari pacha,time of sowing (October)
tarqa,clarinet of wood
tarqu,kind of tree with blue-lilac flowers
tartanchiyay,to stammer
tartanchu,stammerer
tartas,slimy
tartay,slime
tartay,to secrete slime
taruka,andean deer
taruka k'aspi,"kind of jungle tree, 6-10 m high"
taruka rinri,kind of herb
tarupu,incense
tasa,basket
tasa,tax
tasay,to harvest in abundance
tasi,kind of bindweed
tasin,nest
taski,girl
tasnuy,to dam
taspiy,to shake
tashnuy,to touch with something burning
tataku,"dwarfish; diminutive; dwarfed; stunted (animals, plants)"
tataku,satan
tataku platanu,"dwarf banana; banana species with small, but very sweet fruits"
tatalikuy,swear (oath)
tata mamakunap munasqanku,parents' suggestions
tataw!,how disgusting!
tatichiy,to interrupt
tatiy,refrain
tatiy,to interrupt (continuous action)
tatiy,to quiet
tatu,turtle
tawa,four
tawachaki,tetrapod
tawa chakilla puriy,to crawl on all fours
tawa chakimanta thamaykachay,to go with four legs
tawachay,to quadruplicate
tawachiru,four-sided
tawa chiruyuq ratkha,quadrangle
tawa chunka,forty
tawach'iqtan,one fourth
tawahuña,quadruple
tawa kaq,fourth
tawa killa,four months
tawakilla unaq,four months
tawaku,"tobacco; kind of plant of the jungle (main use: ritual, medicinal)"
tawaku,tobacco
tawaku p'anqa,kind of medicinal plant of the Ecuadorian jungle
tawa kuti,four times
tawa kutita mirachay,to quadruplicate
tawak'uchu,tetragon
tawak'uchucha,check
tawak'uchuchasqa,checked
tawak'uchup,quadrangular
tawak'uchu pachakcha thatki,square centimeter
tawak'uchu thatki,square metre
tawak'uchu waranqacha thatki,square millimetre
tawak'uchuyuq,quadrangle
tawamanta waqisqa,quadruple
tawamanya,four-sided
tawanchay,to quadruplicate
tawantin,"four parts belonging together, a principle of Andean thinking"
tawantin,precision
Tawantinsuyu,"Inka Empire; the four regions of the earth; country with four corners, or four regions; the ancient quechua name of the Inka empire"
tawa ñiqin,fourth
tawa ñiqin yachakuna,Lesson Four
tawa pachak,four hundred
tawa pachata,at four o'clock
tawa paqta chiru,square
tawa patma,quarter
tawari,kind of medicinal plant of the jungle
tawa rikch'ayniyuq,of four forms
tawasuyu,cardinal points
tawa-tawa,"long, narrow scone sold on the street"
tawa tawa killa,four months
tawa tawa wata,leap-year
tawa uya,of four forms
tawawata unaq,four years
tawayasqa qullqa,quadrangular prism
Tawisku,"main river port of Moyobamba (department of San Martín, Peru); (Span.) Tahuishco"
tawkaq,plural
tawla,table
tawna,walking-stick
tawna,pale
tawna,bacteria
tawnakuq,stick
tawnakuy,to lean on
tawnay,to loan oneself against the walking-stick
tawnay,to lean on
tawqa,various
tawqa,pile
tawqachiy,to make put in order
tawqa kawsay,multicultural
tawqalaya,various types
Tawqamarka,"place and community in the Department of Qosqo (Province of Pawqartampu, Peru), known because of a tragedy on October 22nd, 1999, when twenty-four children died after being intoxicated by the insecticide methyl parathion from the German company Bayer; (Span.) Tauccamarca"
tawqanakuy,to be piled up
tawqapay,to superpose
tawqaq,who piles up
tawqa qillqanancha kutinchichiy,factorization
tawqa qharikunawan huchalliq warmi,whore
tawqa rikch'a kutiriq,common binomial factor
tawqasimiku,tautologism
tawqa-tawqa,a few
tawqa-tawqa,game where children throw oneselves on one another
tawqay,to pile up
tawri,lupin
tawriqaray,kind of bird
tawsu,kind of granadilla
tawtinku,harp
taya,plant used to dye yellow
tayak runa,"old people of the rainforest, ancestors of the Kichwa of Sarayaku; (Span.) Tayac"
tayanku,kind of shrub
tayku,heel
taykuna,heel
taykuña,heel
taypa,misfortune
tayra,ferret
tayri,late
tayriyay,to be late
tayta,father
tayta byihu,grandfather
taytacha,father
Taytacha Timbluris,"Lord of the Earthquakes (an icon/statue of the Black Christ given to the city of Qosqo by Charles the Fifth of Spain. It was paraded around Qosqo during a terrible earthquake and is considered by the people to have the power to stop earthquakes. This is a powerful guiding star for many andean priests); Lord of Earthquakes (an image of Jesus on the cross in the Cathedral in Qosqo that is believed to provide protection from tremors, a procession is conducted for the image through the streets of Qosqo on Monday of Holy Week)"
Tayta Dyus,God Father
taytaku,Father (old man)
taytaku,grandfather
tayta kura,catholic priest
Taytallá!,My God!
tayta mama,parents
tayta mama kay,parenthood
taytanchik ranti,equivalent to God on Earth
Taytáy!,Sir!
taytay,my father
tayta yaya,God
taytitu!,what a thing!
tayu,kind of bird of the jungle
tibikuru,black-fronted nunbird
tibyu,lukewarm
tichay,to roof
tiha,tile
tihachiy,to roof
tihiras,scissors
tihiras challwa,scissors fish
tihu,wood chips for a toad game
tihun,south american coati
tika,a brick baked in the sun
tika,bar (of metal)
Tika,Humming-bird (constellation)
tika kachi,block of salt
tikana,brickworks
tikay,to make bricks
tikayapuy,to coagulate
tikayay,to solidify (grease)
tikira,kind of quebracho tree
tikiyay,stoning
tikiyay,to pelt with stones
tiklla,two-coloured (black and white)
tiklla,blot (on clothes)
tiklla,eye-lash
tiklla,black and white tissue
tiklla inkhuña,unkhuña divided vertically into two halves of contrasting color
tikllay,to blink
tikllay,to smudge clothes
tikni,tailbone
tiknika,technology
tikniku,technical
tikñi,pulse
tikñiy,to beat (heart)
tikpay,to roll
tikpi,tenter
tiksa,kind of fish of the Amazon
tiksa,ant
tiksaw,"common nasturtium; large Indian cress; plant, stems used to dye yellow "
tiksi,universal
tiksi,fundament
tiksi,dirt
tiksi,dwarf
tiksi,principle
tiksichaniq,fundamental
tiksichaq,founder
tiksikamasqa,geographic
tiksikamasqa kiti,geographic space
tiksikamasqa pacha,geographic space
tiksikamay,geography
tiksi muyu,world
tiksi muyu,Earth
tiksi muyup,gravitation
tiksi muyu pacha,whole roundness of earth
tiksimuyu siq'iy,geography
tiksin,base
tiksin kay,to be the beginning of a lineage or another founded thing
tiksip,fundamental
tiksi pacha,Earth
tiksi rumi,cornerstone
tiksi runkhu,nature
tiksisqa,universal
tiksitupu,basic unit (measure)
tiksi uma,ruffled
tiksiy,to begin
tiksiy,to establish
tiksi yachaykuna,basic knowledge
tiksiyay muchuykuna,essential services
tiksi yuyay,fundamental grounding
tiksurayay,to be inclined
tikti,wart
tiktik niy,heartbeat
tiktikyay,to beat (heart)
tiktisapa,warty
tikyay,to beat (heart)
tila,web
tiliwisyun,television
tiliwunu,telephone
tima,subject
timblur,shiver
timpranu,early
timpranu,morning
timpu,barbasco
timpu,time
timpu,cinereous tinamou
timuq,kind of shrub
tinaha,big earthen jar
tinaku,indigo
tini,border
tinka,feeling of anxiety
tinka,punch on the head
tinkasu,flick
tinkay,to punch one's head
tinku,small
tinku,meeting
tinku chaki,knock-kneed
tinkuchikuy,comparison
tinkuchiq,concordance
tinkuchiq,connector
tinkuchiy,comparison
tinkuchiy,to mix
tinkuchiy,to confront
tinkuchiy,to compare
tinkuchiy,to relate
tinkukuy,to flow together
tinkulu,knock-kneed
tinkullpa,ring
tinkullpa,circumference
tinkunachiy,coordination
tinkunachiy,to make people meet
tinkunachiy,coordinate
tinkunakuy,to meet
tinkunakuy,to coincide
Tinkunanchikkama!,See you!
tinkunayachiy,to relate
tinkunayay,relation
tinkunayaypura,consistent
tinkunayaypura,consistency
tinkun haku,medium yarn
tinkupuray,proportional
tinkupuray,to confront
tinkupuy,to copulate
